size;zvaz;max_turn;fora;pul;result
10;5;5;0;1;Победа Атаки intactness=1.0
10;5;5;0;1;Победа Атаки intactness=1.0
10;5;5;0;1;Победа Атаки intactness=1.0
10;5;5;0;1;Победа Атаки intactness=1.0
10;5;5;0;1;Победа Атаки intactness=1.0
10;5;5;0;1;100.0%
10;5;5;0;4;Победа Защиты
10;5;5;0;4;Победа Защиты
10;5;5;0;4;Победа Атаки intactness=1.0
10;5;5;0;4;Победа Защиты
10;5;5;0;4;Победа Атаки intactness=1.0
10;5;5;0;4;40.0%
10;5;5;0;7;Победа Защиты
10;5;5;0;7;Победа Защиты
10;5;5;0;7;Победа Атаки intactness=1.0
10;5;5;0;7;Победа Атаки intactness=1.0
10;5;5;0;7;Победа Защиты
10;5;5;0;7;40.0%
10;5;5;0;10;Победа Защиты
10;5;5;0;10;Победа Защиты
10;5;5;0;10;Победа Атаки intactness=1.0
10;5;5;0;10;Победа Атаки intactness=1.0
10;5;5;0;10;Победа Атаки intactness=1.0
10;5;5;0;10;60.0%
10;5;5;0;13;Победа Атаки intactness=1.0
10;5;5;0;13;Победа Защиты
10;5;5;0;13;Победа Защиты
10;5;5;0;13;Победа Защиты
10;5;5;0;13;Победа Защиты
10;5;5;0;13;20.0%
10;5;5;0;16;Победа Атаки intactness=1.0
10;5;5;0;16;Победа Атаки intactness=1.0
10;5;5;0;16;Победа Защиты
10;5;5;0;16;Победа Атаки intactness=1.0
10;5;5;0;16;Победа Защиты
10;5;5;0;16;60.0%
10;5;5;0;19;Победа Защиты
10;5;5;0;19;Победа Атаки intactness=1.0
10;5;5;0;19;Победа Защиты
10;5;5;0;19;Победа Защиты
10;5;5;0;19;Победа Защиты
10;5;5;0;19;20.0%
10;5;5;0;22;Победа Защиты
10;5;5;0;22;Победа Защиты
10;5;5;0;22;Победа Защиты
10;5;5;0;22;Победа Атаки intactness=1.0
10;5;5;0;22;Победа Защиты
10;5;5;0;22;20.0%
10;5;5;0;25;Победа Атаки intactness=1.0
10;5;5;0;25;Победа Атаки intactness=1.0
10;5;5;0;25;Победа Атаки intactness=1.0
10;5;5;0;25;Победа Защиты
10;5;5;0;25;Победа Атаки intactness=1.0
10;5;5;0;25;80.0%
10;5;5;0;28;Победа Защиты
10;5;5;0;28;Победа Защиты
10;5;5;0;28;Победа Атаки intactness=1.0
10;5;5;0;28;Победа Атаки intactness=1.0
10;5;5;0;28;Победа Атаки intactness=1.0
10;5;5;0;28;60.0%
10;5;5;0;31;Победа Защиты
10;5;5;0;31;Победа Атаки intactness=1.0
10;5;5;0;31;Победа Защиты
10;5;5;0;31;Победа Атаки intactness=1.0
10;5;5;0;31;Победа Атаки intactness=1.0
10;5;5;0;31;60.0%
10;5;5;0;34;Победа Защиты
10;5;5;0;34;Победа Защиты
10;5;5;0;34;Победа Атаки intactness=1.0
10;5;5;0;34;Победа Защиты
10;5;5;0;34;Победа Атаки intactness=1.0
10;5;5;0;34;40.0%
10;5;5;0;37;Победа Защиты
10;5;5;0;37;Победа Защиты
10;5;5;0;37;Победа Защиты
10;5;5;0;37;Победа Защиты
10;5;5;0;37;Победа Атаки intactness=1.0
10;5;5;0;37;20.0%
10;5;5;0;40;Победа Защиты
10;5;5;0;40;Победа Защиты
10;5;5;0;40;Победа Защиты
10;5;5;0;40;Победа Защиты
10;5;5;0;40;Победа Атаки intactness=1.0
10;5;5;0;40;20.0%
10;5;5;0;43;Победа Защиты
10;5;5;0;43;Победа Атаки intactness=1.0
10;5;5;0;43;Победа Защиты
10;5;5;0;43;Победа Защиты
10;5;5;0;43;Победа Атаки intactness=1.0
10;5;5;0;43;40.0%
10;5;5;0;46;Победа Атаки intactness=1.0
10;5;5;0;46;Победа Защиты
10;5;5;0;46;Победа Защиты
10;5;5;0;46;Победа Атаки intactness=1.0
10;5;5;0;46;Победа Защиты
10;5;5;0;46;40.0%
10;5;5;0;49;Победа Атаки intactness=1.0
10;5;5;0;49;Победа Защиты
10;5;5;0;49;Победа Защиты
10;5;5;0;49;Победа Защиты
10;5;5;0;49;Победа Защиты
10;5;5;0;49;20.0%
10;5;5;0;52;Победа Защиты
10;5;5;0;52;Победа Атаки intactness=1.0
10;5;5;0;52;Победа Защиты
10;5;5;0;52;Победа Защиты
10;5;5;0;52;Победа Атаки intactness=1.0
10;5;5;0;52;40.0%
10;5;5;0;55;Победа Атаки intactness=1.0
10;5;5;0;55;Победа Защиты
10;5;5;0;55;Победа Защиты
10;5;5;0;55;Победа Защиты
10;5;5;0;55;Победа Защиты
10;5;5;0;55;20.0%
10;5;5;0;58;Победа Атаки intactness=1.0
10;5;5;0;58;Победа Защиты
10;5;5;0;58;Победа Атаки intactness=1.0
10;5;5;0;58;Победа Атаки intactness=1.0
10;5;5;0;58;Победа Защиты
10;5;5;0;58;60.0%
10;5;5;0;61;Победа Защиты
10;5;5;0;61;Победа Атаки intactness=1.0
10;5;5;0;61;Победа Атаки intactness=1.0
10;5;5;0;61;Победа Защиты
10;5;5;0;61;Победа Атаки intactness=1.0
10;5;5;0;61;60.0%
10;5;5;0;64;Победа Защиты
10;5;5;0;64;Победа Защиты
10;5;5;0;64;Победа Атаки intactness=1.0
10;5;5;0;64;Победа Атаки intactness=1.0
10;5;5;0;64;Победа Защиты
10;5;5;0;64;40.0%
10;5;5;0;67;Победа Защиты
10;5;5;0;67;Победа Атаки intactness=1.0
10;5;5;0;67;Победа Атаки intactness=1.0
10;5;5;0;67;Победа Защиты
10;5;5;0;67;Победа Защиты
10;5;5;0;67;40.0%
10;5;5;0;70;Победа Защиты
10;5;5;0;70;Победа Защиты
10;5;5;0;70;Победа Защиты
10;5;5;0;70;Победа Защиты
10;5;5;0;70;Победа Защиты
10;5;5;0;70;0.0%
10;5;5;0;73;Победа Защиты
10;5;5;0;73;Победа Защиты
10;5;5;0;73;Победа Атаки intactness=1.0
10;5;5;0;73;Победа Защиты
10;5;5;0;73;Победа Атаки intactness=1.0
10;5;5;0;73;40.0%
10;5;5;2;1;Победа Атаки intactness=1.0
10;5;5;2;1;Победа Атаки intactness=1.0
10;5;5;2;1;Победа Атаки intactness=1.0
10;5;5;2;1;Победа Атаки intactness=1.0
10;5;5;2;1;Победа Атаки intactness=1.0
10;5;5;2;1;100.0%
10;5;5;2;4;Победа Атаки intactness=1.0
10;5;5;2;4;Победа Атаки intactness=1.0
10;5;5;2;4;Победа Атаки intactness=1.0
10;5;5;2;4;Победа Атаки intactness=1.0
10;5;5;2;4;Победа Атаки intactness=1.0
10;5;5;2;4;100.0%
10;5;5;2;7;Победа Атаки intactness=1.0
10;5;5;2;7;Победа Атаки intactness=1.0
10;5;5;2;7;Победа Атаки intactness=1.0
10;5;5;2;7;Победа Атаки intactness=1.0
10;5;5;2;7;Победа Атаки intactness=1.0
10;5;5;2;7;100.0%
10;5;5;2;10;Победа Атаки intactness=1.0
10;5;5;2;10;Победа Защиты
10;5;5;2;10;Победа Атаки intactness=1.0
10;5;5;2;10;Победа Атаки intactness=1.0
10;5;5;2;10;Победа Защиты
10;5;5;2;10;60.0%
10;5;5;2;13;Победа Атаки intactness=1.0
10;5;5;2;13;Победа Атаки intactness=1.0
10;5;5;2;13;Победа Атаки intactness=1.0
10;5;5;2;13;Победа Атаки intactness=1.0
10;5;5;2;13;Победа Защиты
10;5;5;2;13;80.0%
10;5;5;2;16;Победа Атаки intactness=1.0
10;5;5;2;16;Победа Атаки intactness=1.0
10;5;5;2;16;Победа Атаки intactness=1.0
10;5;5;2;16;Победа Атаки intactness=1.0
10;5;5;2;16;Победа Атаки intactness=1.0
10;5;5;2;16;100.0%
10;5;5;2;19;Победа Атаки intactness=1.0
10;5;5;2;19;Победа Атаки intactness=1.0
10;5;5;2;19;Победа Атаки intactness=1.0
10;5;5;2;19;Победа Атаки intactness=1.0
10;5;5;2;19;Победа Атаки intactness=1.0
10;5;5;2;19;100.0%
10;5;5;2;22;Победа Атаки intactness=1.0
10;5;5;2;22;Победа Атаки intactness=1.0
10;5;5;2;22;Победа Защиты
10;5;5;2;22;Победа Атаки intactness=1.0
10;5;5;2;22;Победа Атаки intactness=1.0
10;5;5;2;22;80.0%
10;5;5;2;25;Победа Защиты
10;5;5;2;25;Победа Защиты
10;5;5;2;25;Победа Атаки intactness=1.0
10;5;5;2;25;Победа Атаки intactness=1.0
10;5;5;2;25;Победа Атаки intactness=1.0
10;5;5;2;25;60.0%
10;5;5;2;28;Победа Атаки intactness=1.0
10;5;5;2;28;Победа Атаки intactness=1.0
10;5;5;2;28;Победа Атаки intactness=1.0
10;5;5;2;28;Победа Атаки intactness=1.0
10;5;5;2;28;Победа Атаки intactness=1.0
10;5;5;2;28;100.0%
10;5;5;2;31;Победа Атаки intactness=1.0
10;5;5;2;31;Победа Атаки intactness=1.0
10;5;5;2;31;Победа Атаки intactness=1.0
10;5;5;2;31;Победа Атаки intactness=1.0
10;5;5;2;31;Победа Атаки intactness=1.0
10;5;5;2;31;100.0%
10;5;5;2;34;Победа Атаки intactness=1.0
10;5;5;2;34;Победа Защиты
10;5;5;2;34;Победа Атаки intactness=1.0
10;5;5;2;34;Победа Атаки intactness=1.0
10;5;5;2;34;Победа Атаки intactness=1.0
10;5;5;2;34;80.0%
10;5;5;2;37;Победа Атаки intactness=1.0
10;5;5;2;37;Победа Атаки intactness=1.0
10;5;5;2;37;Победа Атаки intactness=1.0
10;5;5;2;37;Победа Защиты
10;5;5;2;37;Победа Атаки intactness=1.0
10;5;5;2;37;80.0%
10;5;5;2;40;Победа Атаки intactness=1.0
10;5;5;2;40;Победа Атаки intactness=1.0
10;5;5;2;40;Победа Атаки intactness=1.0
10;5;5;2;40;Победа Атаки intactness=1.0
10;5;5;2;40;Победа Атаки intactness=1.0
10;5;5;2;40;100.0%
10;5;5;2;43;Победа Атаки intactness=1.0
10;5;5;2;43;Победа Атаки intactness=1.0
10;5;5;2;43;Победа Атаки intactness=1.0
10;5;5;2;43;Победа Атаки intactness=1.0
10;5;5;2;43;Победа Атаки intactness=1.0
10;5;5;2;43;100.0%
10;5;5;2;46;Победа Атаки intactness=1.0
10;5;5;2;46;Победа Атаки intactness=1.0
10;5;5;2;46;Победа Атаки intactness=1.0
10;5;5;2;46;Победа Атаки intactness=1.0
10;5;5;2;46;Победа Атаки intactness=1.0
10;5;5;2;46;100.0%
10;5;5;2;49;Победа Атаки intactness=1.0
10;5;5;2;49;Победа Атаки intactness=1.0
10;5;5;2;49;Победа Атаки intactness=1.0
10;5;5;2;49;Победа Атаки intactness=1.0
10;5;5;2;49;Победа Атаки intactness=1.0
10;5;5;2;49;100.0%
10;5;5;2;52;Победа Атаки intactness=1.0
10;5;5;2;52;Победа Атаки intactness=1.0
10;5;5;2;52;Победа Атаки intactness=1.0
10;5;5;2;52;Победа Атаки intactness=1.0
10;5;5;2;52;Победа Атаки intactness=1.0
10;5;5;2;52;100.0%
10;5;5;2;55;Победа Атаки intactness=1.0
10;5;5;2;55;Победа Атаки intactness=1.0
10;5;5;2;55;Победа Атаки intactness=1.0
10;5;5;2;55;Победа Атаки intactness=1.0
10;5;5;2;55;Победа Атаки intactness=1.0
10;5;5;2;55;100.0%
10;5;5;2;58;Победа Атаки intactness=1.0
10;5;5;2;58;Победа Атаки intactness=1.0
10;5;5;2;58;Победа Атаки intactness=1.0
10;5;5;2;58;Победа Атаки intactness=1.0
10;5;5;2;58;Победа Атаки intactness=1.0
10;5;5;2;58;100.0%
10;5;5;2;61;Победа Атаки intactness=1.0
10;5;5;2;61;Победа Защиты
10;5;5;2;61;Победа Атаки intactness=1.0
10;5;5;2;61;Победа Атаки intactness=1.0
10;5;5;2;61;Победа Атаки intactness=1.0
10;5;5;2;61;80.0%
10;5;5;2;64;Победа Атаки intactness=1.0
10;5;5;2;64;Победа Атаки intactness=1.0
10;5;5;2;64;Победа Атаки intactness=1.0
10;5;5;2;64;Победа Защиты
10;5;5;2;64;Победа Атаки intactness=1.0
10;5;5;2;64;80.0%
10;5;5;2;67;Победа Атаки intactness=1.0
10;5;5;2;67;Победа Атаки intactness=1.0
10;5;5;2;67;Победа Атаки intactness=1.0
10;5;5;2;67;Победа Атаки intactness=1.0
10;5;5;2;67;Победа Атаки intactness=1.0
10;5;5;2;67;100.0%
10;5;5;2;70;Победа Защиты
10;5;5;2;70;Победа Атаки intactness=1.0
10;5;5;2;70;Победа Атаки intactness=1.0
10;5;5;2;70;Победа Атаки intactness=1.0
10;5;5;2;70;Победа Защиты
10;5;5;2;70;60.0%
10;5;5;2;73;Победа Атаки intactness=1.0
10;5;5;2;73;Победа Атаки intactness=1.0
10;5;5;2;73;Победа Атаки intactness=1.0
10;5;5;2;73;Победа Атаки intactness=1.0
10;5;5;2;73;Победа Атаки intactness=1.0
10;5;5;2;73;100.0%
10;5;5;4;1;Победа Атаки intactness=1.0
10;5;5;4;1;Победа Атаки intactness=1.0
10;5;5;4;1;Победа Атаки intactness=1.0
10;5;5;4;1;Победа Атаки intactness=1.0
10;5;5;4;1;Победа Атаки intactness=1.0
10;5;5;4;1;100.0%
10;5;5;4;4;Победа Атаки intactness=1.0
10;5;5;4;4;Победа Атаки intactness=1.0
10;5;5;4;4;Победа Атаки intactness=1.0
10;5;5;4;4;Победа Атаки intactness=1.0
10;5;5;4;4;Победа Атаки intactness=1.0
10;5;5;4;4;100.0%
10;5;5;4;7;Победа Атаки intactness=1.0
10;5;5;4;7;Победа Атаки intactness=1.0
10;5;5;4;7;Победа Атаки intactness=1.0
10;5;5;4;7;Победа Атаки intactness=1.0
10;5;5;4;7;Победа Атаки intactness=1.0
10;5;5;4;7;100.0%
10;5;5;4;10;Победа Атаки intactness=1.0
10;5;5;4;10;Победа Атаки intactness=1.0
10;5;5;4;10;Победа Атаки intactness=1.0
10;5;5;4;10;Победа Атаки intactness=1.0
10;5;5;4;10;Победа Атаки intactness=1.0
10;5;5;4;10;100.0%
10;5;5;4;13;Победа Атаки intactness=1.0
10;5;5;4;13;Победа Атаки intactness=1.0
10;5;5;4;13;Победа Атаки intactness=1.0
10;5;5;4;13;Победа Атаки intactness=1.0
10;5;5;4;13;Победа Атаки intactness=1.0
10;5;5;4;13;100.0%
10;5;5;4;16;Победа Атаки intactness=1.0
10;5;5;4;16;Победа Атаки intactness=1.0
10;5;5;4;16;Победа Атаки intactness=1.0
10;5;5;4;16;Победа Атаки intactness=1.0
10;5;5;4;16;Победа Атаки intactness=1.0
10;5;5;4;16;100.0%
10;5;5;4;19;Победа Атаки intactness=1.0
10;5;5;4;19;Победа Атаки intactness=1.0
10;5;5;4;19;Победа Атаки intactness=1.0
10;5;5;4;19;Победа Атаки intactness=1.0
10;5;5;4;19;Победа Атаки intactness=1.0
10;5;5;4;19;100.0%
10;5;5;4;22;Победа Атаки intactness=1.0
10;5;5;4;22;Победа Атаки intactness=1.0
10;5;5;4;22;Победа Атаки intactness=1.0
10;5;5;4;22;Победа Атаки intactness=1.0
10;5;5;4;22;Победа Атаки intactness=1.0
10;5;5;4;22;100.0%
10;5;5;4;25;Победа Атаки intactness=1.0
10;5;5;4;25;Победа Атаки intactness=1.0
10;5;5;4;25;Победа Атаки intactness=1.0
10;5;5;4;25;Победа Атаки intactness=1.0
10;5;5;4;25;Победа Атаки intactness=1.0
10;5;5;4;25;100.0%
10;5;5;4;28;Победа Атаки intactness=1.0
10;5;5;4;28;Победа Атаки intactness=1.0
10;5;5;4;28;Победа Атаки intactness=1.0
10;5;5;4;28;Победа Атаки intactness=1.0
10;5;5;4;28;Победа Атаки intactness=1.0
10;5;5;4;28;100.0%
10;5;5;4;31;Победа Атаки intactness=1.0
10;5;5;4;31;Победа Атаки intactness=1.0
10;5;5;4;31;Победа Атаки intactness=1.0
10;5;5;4;31;Победа Атаки intactness=1.0
10;5;5;4;31;Победа Атаки intactness=1.0
10;5;5;4;31;100.0%
10;5;5;4;34;Победа Атаки intactness=1.0
10;5;5;4;34;Победа Атаки intactness=1.0
10;5;5;4;34;Победа Атаки intactness=1.0
10;5;5;4;34;Победа Атаки intactness=1.0
10;5;5;4;34;Победа Атаки intactness=1.0
10;5;5;4;34;100.0%
10;5;5;4;37;Победа Атаки intactness=1.0
10;5;5;4;37;Победа Атаки intactness=1.0
10;5;5;4;37;Победа Атаки intactness=1.0
10;5;5;4;37;Победа Атаки intactness=1.0
10;5;5;4;37;Победа Атаки intactness=1.0
10;5;5;4;37;100.0%
10;5;5;4;40;Победа Атаки intactness=1.0
10;5;5;4;40;Победа Атаки intactness=1.0
10;5;5;4;40;Победа Атаки intactness=1.0
10;5;5;4;40;Победа Атаки intactness=1.0
10;5;5;4;40;Победа Атаки intactness=1.0
10;5;5;4;40;100.0%
10;5;5;4;43;Победа Атаки intactness=1.0
10;5;5;4;43;Победа Атаки intactness=1.0
10;5;5;4;43;Победа Атаки intactness=1.0
10;5;5;4;43;Победа Атаки intactness=1.0
10;5;5;4;43;Победа Атаки intactness=1.0
10;5;5;4;43;100.0%
10;5;5;4;46;Победа Атаки intactness=1.0
10;5;5;4;46;Победа Атаки intactness=1.0
10;5;5;4;46;Победа Атаки intactness=1.0
10;5;5;4;46;Победа Атаки intactness=1.0
10;5;5;4;46;Победа Атаки intactness=1.0
10;5;5;4;46;100.0%
10;5;5;4;49;Победа Атаки intactness=1.0
10;5;5;4;49;Победа Атаки intactness=1.0
10;5;5;4;49;Победа Атаки intactness=1.0
10;5;5;4;49;Победа Атаки intactness=1.0
10;5;5;4;49;Победа Атаки intactness=1.0
10;5;5;4;49;100.0%
10;5;5;4;52;Победа Атаки intactness=1.0
10;5;5;4;52;Победа Атаки intactness=1.0
10;5;5;4;52;Победа Атаки intactness=1.0
10;5;5;4;52;Победа Атаки intactness=1.0
10;5;5;4;52;Победа Атаки intactness=1.0
10;5;5;4;52;100.0%
10;5;5;4;55;Победа Атаки intactness=1.0
10;5;5;4;55;Победа Атаки intactness=1.0
10;5;5;4;55;Победа Атаки intactness=1.0
10;5;5;4;55;Победа Атаки intactness=1.0
10;5;5;4;55;Победа Атаки intactness=1.0
10;5;5;4;55;100.0%
10;5;5;4;58;Победа Атаки intactness=1.0
10;5;5;4;58;Победа Атаки intactness=1.0
10;5;5;4;58;Победа Атаки intactness=1.0
10;5;5;4;58;Победа Атаки intactness=1.0
10;5;5;4;58;Победа Атаки intactness=1.0
10;5;5;4;58;100.0%
10;5;5;4;61;Победа Атаки intactness=1.0
10;5;5;4;61;Победа Атаки intactness=1.0
10;5;5;4;61;Победа Атаки intactness=1.0
10;5;5;4;61;Победа Атаки intactness=1.0
10;5;5;4;61;Победа Атаки intactness=1.0
10;5;5;4;61;100.0%
10;5;5;4;64;Победа Атаки intactness=1.0
10;5;5;4;64;Победа Атаки intactness=1.0
10;5;5;4;64;Победа Атаки intactness=1.0
10;5;5;4;64;Победа Атаки intactness=1.0
10;5;5;4;64;Победа Атаки intactness=1.0
10;5;5;4;64;100.0%
10;5;5;4;67;Победа Атаки intactness=1.0
10;5;5;4;67;Победа Атаки intactness=1.0
10;5;5;4;67;Победа Атаки intactness=1.0
10;5;5;4;67;Победа Атаки intactness=1.0
10;5;5;4;67;Победа Атаки intactness=1.0
10;5;5;4;67;100.0%
10;5;5;4;70;Победа Атаки intactness=1.0
10;5;5;4;70;Победа Атаки intactness=1.0
10;5;5;4;70;Победа Атаки intactness=1.0
10;5;5;4;70;Победа Атаки intactness=1.0
10;5;5;4;70;Победа Атаки intactness=1.0
10;5;5;4;70;100.0%
10;5;5;4;73;Победа Атаки intactness=1.0
10;5;5;4;73;Победа Атаки intactness=1.0
10;5;5;4;73;Победа Атаки intactness=1.0
10;5;5;4;73;Победа Атаки intactness=1.0
10;5;5;4;73;Победа Атаки intactness=1.0
10;5;5;4;73;100.0%
10;5;5;6;1;Победа Атаки intactness=1.0
10;5;5;6;1;Победа Атаки intactness=1.0
10;5;5;6;1;Победа Атаки intactness=1.0
10;5;5;6;1;Победа Атаки intactness=1.0
10;5;5;6;1;Победа Атаки intactness=1.0
10;5;5;6;1;100.0%
10;5;5;6;4;Победа Атаки intactness=1.0
10;5;5;6;4;Победа Атаки intactness=1.0
10;5;5;6;4;Победа Атаки intactness=1.0
10;5;5;6;4;Победа Атаки intactness=1.0
10;5;5;6;4;Победа Атаки intactness=1.0
10;5;5;6;4;100.0%
10;5;5;6;7;Победа Атаки intactness=1.0
10;5;5;6;7;Победа Атаки intactness=1.0
10;5;5;6;7;Победа Атаки intactness=1.0
10;5;5;6;7;Победа Атаки intactness=1.0
10;5;5;6;7;Победа Атаки intactness=1.0
10;5;5;6;7;100.0%
10;5;5;6;10;Победа Атаки intactness=1.0
10;5;5;6;10;Победа Атаки intactness=1.0
10;5;5;6;10;Победа Атаки intactness=1.0
10;5;5;6;10;Победа Атаки intactness=1.0
10;5;5;6;10;Победа Атаки intactness=1.0
10;5;5;6;10;100.0%
10;5;5;6;13;Победа Атаки intactness=1.0
10;5;5;6;13;Победа Атаки intactness=1.0
10;5;5;6;13;Победа Атаки intactness=1.0
10;5;5;6;13;Победа Атаки intactness=1.0
10;5;5;6;13;Победа Атаки intactness=1.0
10;5;5;6;13;100.0%
10;5;5;6;16;Победа Атаки intactness=1.0
10;5;5;6;16;Победа Атаки intactness=1.0
10;5;5;6;16;Победа Атаки intactness=1.0
10;5;5;6;16;Победа Атаки intactness=1.0
10;5;5;6;16;Победа Атаки intactness=1.0
10;5;5;6;16;100.0%
10;5;5;6;19;Победа Атаки intactness=1.0
10;5;5;6;19;Победа Атаки intactness=1.0
10;5;5;6;19;Победа Атаки intactness=1.0
10;5;5;6;19;Победа Атаки intactness=1.0
10;5;5;6;19;Победа Атаки intactness=1.0
10;5;5;6;19;100.0%
10;5;5;6;22;Победа Атаки intactness=1.0
10;5;5;6;22;Победа Атаки intactness=1.0
10;5;5;6;22;Победа Атаки intactness=1.0
10;5;5;6;22;Победа Атаки intactness=1.0
10;5;5;6;22;Победа Атаки intactness=1.0
10;5;5;6;22;100.0%
10;5;5;6;25;Победа Атаки intactness=1.0
10;5;5;6;25;Победа Атаки intactness=1.0
10;5;5;6;25;Победа Атаки intactness=1.0
10;5;5;6;25;Победа Атаки intactness=1.0
10;5;5;6;25;Победа Атаки intactness=1.0
10;5;5;6;25;100.0%
10;5;5;6;28;Победа Атаки intactness=1.0
10;5;5;6;28;Победа Атаки intactness=1.0
10;5;5;6;28;Победа Атаки intactness=1.0
10;5;5;6;28;Победа Атаки intactness=1.0
10;5;5;6;28;Победа Атаки intactness=1.0
10;5;5;6;28;100.0%
10;5;5;6;31;Победа Атаки intactness=1.0
10;5;5;6;31;Победа Атаки intactness=1.0
10;5;5;6;31;Победа Атаки intactness=1.0
10;5;5;6;31;Победа Атаки intactness=1.0
10;5;5;6;31;Победа Атаки intactness=1.0
10;5;5;6;31;100.0%
10;5;5;6;34;Победа Атаки intactness=1.0
10;5;5;6;34;Победа Атаки intactness=1.0
10;5;5;6;34;Победа Атаки intactness=1.0
10;5;5;6;34;Победа Атаки intactness=1.0
10;5;5;6;34;Победа Атаки intactness=1.0
10;5;5;6;34;100.0%
10;5;5;6;37;Победа Атаки intactness=1.0
10;5;5;6;37;Победа Атаки intactness=1.0
10;5;5;6;37;Победа Атаки intactness=1.0
10;5;5;6;37;Победа Атаки intactness=1.0
10;5;5;6;37;Победа Атаки intactness=1.0
10;5;5;6;37;100.0%
10;5;5;6;40;Победа Атаки intactness=1.0
10;5;5;6;40;Победа Атаки intactness=1.0
10;5;5;6;40;Победа Атаки intactness=1.0
10;5;5;6;40;Победа Атаки intactness=1.0
10;5;5;6;40;Победа Атаки intactness=1.0
10;5;5;6;40;100.0%
10;5;5;6;43;Победа Атаки intactness=1.0
10;5;5;6;43;Победа Атаки intactness=1.0
10;5;5;6;43;Победа Атаки intactness=1.0
10;5;5;6;43;Победа Атаки intactness=1.0
10;5;5;6;43;Победа Атаки intactness=1.0
10;5;5;6;43;100.0%
10;5;5;6;46;Победа Атаки intactness=1.0
10;5;5;6;46;Победа Атаки intactness=1.0
10;5;5;6;46;Победа Атаки intactness=1.0
10;5;5;6;46;Победа Атаки intactness=1.0
10;5;5;6;46;Победа Атаки intactness=1.0
10;5;5;6;46;100.0%
10;5;5;6;49;Победа Атаки intactness=1.0
10;5;5;6;49;Победа Атаки intactness=1.0
10;5;5;6;49;Победа Атаки intactness=1.0
10;5;5;6;49;Победа Атаки intactness=1.0
10;5;5;6;49;Победа Атаки intactness=1.0
10;5;5;6;49;100.0%
10;5;5;6;52;Победа Атаки intactness=1.0
10;5;5;6;52;Победа Атаки intactness=1.0
10;5;5;6;52;Победа Атаки intactness=1.0
10;5;5;6;52;Победа Атаки intactness=1.0
10;5;5;6;52;Победа Атаки intactness=1.0
10;5;5;6;52;100.0%
10;5;5;6;55;Победа Атаки intactness=1.0
10;5;5;6;55;Победа Атаки intactness=1.0
10;5;5;6;55;Победа Атаки intactness=1.0
10;5;5;6;55;Победа Атаки intactness=1.0
10;5;5;6;55;Победа Атаки intactness=1.0
10;5;5;6;55;100.0%
10;5;5;6;58;Победа Атаки intactness=1.0
10;5;5;6;58;Победа Атаки intactness=1.0
10;5;5;6;58;Победа Атаки intactness=1.0
10;5;5;6;58;Победа Атаки intactness=1.0
10;5;5;6;58;Победа Атаки intactness=1.0
10;5;5;6;58;100.0%
10;5;5;6;61;Победа Атаки intactness=1.0
10;5;5;6;61;Победа Атаки intactness=1.0
10;5;5;6;61;Победа Атаки intactness=1.0
10;5;5;6;61;Победа Атаки intactness=1.0
10;5;5;6;61;Победа Атаки intactness=1.0
10;5;5;6;61;100.0%
10;5;5;6;64;Победа Атаки intactness=1.0
10;5;5;6;64;Победа Атаки intactness=1.0
10;5;5;6;64;Победа Атаки intactness=1.0
10;5;5;6;64;Победа Атаки intactness=1.0
10;5;5;6;64;Победа Атаки intactness=1.0
10;5;5;6;64;100.0%
10;5;5;6;67;Победа Атаки intactness=1.0
10;5;5;6;67;Победа Атаки intactness=1.0
10;5;5;6;67;Победа Атаки intactness=1.0
10;5;5;6;67;Победа Атаки intactness=1.0
10;5;5;6;67;Победа Атаки intactness=1.0
10;5;5;6;67;100.0%
10;5;5;6;70;Победа Атаки intactness=1.0
10;5;5;6;70;Победа Атаки intactness=1.0
10;5;5;6;70;Победа Атаки intactness=1.0
10;5;5;6;70;Победа Атаки intactness=1.0
10;5;5;6;70;Победа Атаки intactness=1.0
10;5;5;6;70;100.0%
10;5;5;6;73;Победа Атаки intactness=1.0
10;5;5;6;73;Победа Атаки intactness=1.0
10;5;5;6;73;Победа Атаки intactness=1.0
10;5;5;6;73;Победа Атаки intactness=1.0
10;5;5;6;73;Победа Атаки intactness=1.0
10;5;5;6;73;100.0%
10;5;5;8;1;Победа Атаки intactness=1.0
10;5;5;8;1;Победа Атаки intactness=1.0
10;5;5;8;1;Победа Атаки intactness=1.0
10;5;5;8;1;Победа Атаки intactness=1.0
10;5;5;8;1;Победа Атаки intactness=1.0
10;5;5;8;1;100.0%
10;5;5;8;4;Победа Атаки intactness=1.0
10;5;5;8;4;Победа Атаки intactness=1.0
10;5;5;8;4;Победа Атаки intactness=1.0
10;5;5;8;4;Победа Атаки intactness=1.0
10;5;5;8;4;Победа Атаки intactness=1.0
10;5;5;8;4;100.0%
10;5;5;8;7;Победа Атаки intactness=1.0
10;5;5;8;7;Победа Атаки intactness=1.0
10;5;5;8;7;Победа Атаки intactness=1.0
10;5;5;8;7;Победа Атаки intactness=1.0
10;5;5;8;7;Победа Атаки intactness=1.0
10;5;5;8;7;100.0%
10;5;5;8;10;Победа Атаки intactness=1.0
10;5;5;8;10;Победа Атаки intactness=1.0
10;5;5;8;10;Победа Атаки intactness=1.0
10;5;5;8;10;Победа Атаки intactness=1.0
10;5;5;8;10;Победа Атаки intactness=1.0
10;5;5;8;10;100.0%
