size;zvaz;max_turn;fora;pul;result
50;5;20;0;35;Победа Защиты
50;5;20;0;35;Победа Защиты
50;5;20;0;35;Победа Защиты
50;5;20;0;35;Победа Защиты
50;5;20;0;35;Победа Защиты
50;5;20;0;35;0.0%
50;5;20;0;40;Победа Защиты
50;5;20;0;40;Победа Защиты
50;5;20;0;40;Победа Защиты
50;5;20;0;40;Победа Защиты
50;5;20;0;40;Победа Защиты
50;5;20;0;40;0.0%
50;5;20;0;45;Победа Защиты
50;5;20;0;45;Победа Защиты
50;5;20;0;45;Победа Защиты
50;5;20;0;45;Победа Защиты
50;5;20;0;45;Победа Защиты
50;5;20;0;45;0.0%
50;5;20;0;50;Победа Защиты
50;5;20;0;50;Победа Защиты
50;5;20;0;50;Победа Защиты
50;5;20;0;50;Победа Защиты
50;5;20;0;50;Победа Защиты
50;5;20;0;50;0.0%
50;5;20;0;55;Победа Защиты
50;5;20;0;55;Победа Защиты
50;5;20;0;55;Победа Атаки intactness=1.0
50;5;20;0;55;Победа Защиты
50;5;20;0;55;Победа Защиты
50;5;20;0;55;20.0%
50;5;20;0;60;Победа Защиты
50;5;20;0;60;Победа Защиты
50;5;20;0;60;Победа Защиты
50;5;20;0;60;Победа Защиты
50;5;20;0;60;Победа Защиты
50;5;20;0;60;0.0%
50;5;20;0;65;Победа Защиты
50;5;20;0;65;Победа Защиты
50;5;20;0;65;Победа Защиты
50;5;20;0;65;Победа Защиты
50;5;20;0;65;Победа Защиты
50;5;20;0;65;0.0%
50;5;20;0;70;Победа Защиты
50;5;20;0;70;Победа Защиты
50;5;20;0;70;Победа Защиты
50;5;20;0;70;Победа Атаки intactness=1.0
50;5;20;0;70;Победа Защиты
50;5;20;0;70;20.0%
50;5;20;2;35;Победа Защиты
50;5;20;2;35;Победа Защиты
50;5;20;2;35;Победа Защиты
50;5;20;2;35;Победа Защиты
50;5;20;2;35;Победа Защиты
50;5;20;2;35;0.0%
50;5;20;2;40;Победа Защиты
50;5;20;2;40;Победа Защиты
50;5;20;2;40;Победа Защиты
50;5;20;2;40;Победа Защиты
50;5;20;2;40;Победа Защиты
50;5;20;2;40;0.0%
50;5;20;2;45;Победа Защиты
50;5;20;2;45;Победа Защиты
50;5;20;2;45;Победа Защиты
50;5;20;2;45;Победа Защиты
50;5;20;2;45;Победа Защиты
50;5;20;2;45;0.0%
50;5;20;2;50;Победа Защиты
50;5;20;2;50;Победа Защиты
50;5;20;2;50;Победа Защиты
50;5;20;2;50;Победа Защиты
50;5;20;2;50;Победа Атаки intactness=1.0
50;5;20;2;50;20.0%
50;5;20;2;55;Победа Защиты
50;5;20;2;55;Победа Защиты
50;5;20;2;55;Победа Защиты
50;5;20;2;55;Победа Защиты
50;5;20;2;55;Победа Защиты
50;5;20;2;55;0.0%
50;5;20;2;60;Победа Защиты
50;5;20;2;60;Победа Защиты
50;5;20;2;60;Победа Защиты
50;5;20;2;60;Победа Защиты
50;5;20;2;60;Победа Защиты
50;5;20;2;60;0.0%
50;5;20;2;65;Победа Защиты
50;5;20;2;65;Победа Защиты
50;5;20;2;65;Победа Защиты
50;5;20;2;65;Победа Защиты
50;5;20;2;65;Победа Защиты
50;5;20;2;65;0.0%
50;5;20;2;70;Победа Атаки intactness=1.0
50;5;20;2;70;Победа Атаки intactness=1.0
50;5;20;2;70;Победа Защиты
50;5;20;2;70;Победа Атаки intactness=1.0
50;5;20;2;70;Победа Защиты
50;5;20;2;70;60.0%
50;5;20;4;35;Победа Защиты
50;5;20;4;35;Победа Защиты
50;5;20;4;35;Победа Защиты
50;5;20;4;35;Победа Защиты
50;5;20;4;35;Победа Защиты
50;5;20;4;35;0.0%
50;5;20;4;40;Победа Защиты
50;5;20;4;40;Победа Защиты
50;5;20;4;40;Победа Защиты
50;5;20;4;40;Победа Защиты
50;5;20;4;40;Победа Защиты
50;5;20;4;40;0.0%
50;5;20;4;45;Победа Защиты
50;5;20;4;45;Победа Защиты
50;5;20;4;45;Победа Защиты
50;5;20;4;45;Победа Атаки intactness=1.0
50;5;20;4;45;Победа Защиты
50;5;20;4;45;20.0%
50;5;20;4;50;Победа Защиты
50;5;20;4;50;Победа Защиты
50;5;20;4;50;Победа Защиты
50;5;20;4;50;Победа Защиты
50;5;20;4;50;Победа Атаки intactness=1.0
50;5;20;4;50;20.0%
50;5;20;4;55;Победа Защиты
50;5;20;4;55;Победа Атаки intactness=1.0
50;5;20;4;55;Победа Защиты
50;5;20;4;55;Победа Защиты
50;5;20;4;55;Победа Атаки intactness=1.0
50;5;20;4;55;40.0%
50;5;20;4;60;Победа Защиты
50;5;20;4;60;Победа Защиты
50;5;20;4;60;Победа Защиты
50;5;20;4;60;Победа Атаки intactness=1.0
50;5;20;4;60;Победа Защиты
50;5;20;4;60;20.0%
50;5;20;4;65;Победа Защиты
50;5;20;4;65;Победа Защиты
50;5;20;4;65;Победа Защиты
50;5;20;4;65;Победа Защиты
50;5;20;4;65;Победа Защиты
50;5;20;4;65;0.0%
50;5;20;4;70;Победа Защиты
50;5;20;4;70;Победа Защиты
50;5;20;4;70;Победа Защиты
50;5;20;4;70;Победа Защиты
50;5;20;4;70;Победа Защиты
50;5;20;4;70;0.0%
50;5;20;6;35;Победа Защиты
50;5;20;6;35;Победа Защиты
50;5;20;6;35;Победа Защиты
50;5;20;6;35;Победа Защиты
50;5;20;6;35;Победа Защиты
50;5;20;6;35;0.0%
50;5;20;6;40;Победа Защиты
50;5;20;6;40;Победа Атаки intactness=1.0
50;5;20;6;40;Победа Атаки intactness=1.0
50;5;20;6;40;Победа Атаки intactness=1.0
50;5;20;6;40;Победа Защиты
50;5;20;6;40;60.0%
50;5;20;6;45;Победа Защиты
50;5;20;6;45;Победа Защиты
50;5;20;6;45;Победа Атаки intactness=1.0
50;5;20;6;45;Победа Атаки intactness=1.0
50;5;20;6;45;Победа Защиты
50;5;20;6;45;40.0%
50;5;20;6;50;Победа Защиты
50;5;20;6;50;Победа Атаки intactness=1.0
50;5;20;6;50;Победа Защиты
50;5;20;6;50;Победа Защиты
50;5;20;6;50;Победа Защиты
50;5;20;6;50;20.0%
50;5;20;6;55;Победа Атаки intactness=1.0
50;5;20;6;55;Победа Защиты
50;5;20;6;55;Победа Защиты
50;5;20;6;55;Победа Защиты
50;5;20;6;55;Победа Атаки intactness=1.0
50;5;20;6;55;40.0%
50;5;20;6;60;Победа Атаки intactness=1.0
50;5;20;6;60;Победа Защиты
50;5;20;6;60;Победа Защиты
50;5;20;6;60;Победа Атаки intactness=1.0
50;5;20;6;60;Победа Защиты
50;5;20;6;60;40.0%
50;5;20;6;65;Победа Защиты
50;5;20;6;65;Победа Атаки intactness=1.0
50;5;20;6;65;Победа Защиты
50;5;20;6;65;Победа Защиты
50;5;20;6;65;Победа Защиты
50;5;20;6;65;20.0%
50;5;20;6;70;Победа Защиты
50;5;20;6;70;Победа Защиты
50;5;20;6;70;Победа Защиты
50;5;20;6;70;Победа Защиты
50;5;20;6;70;Победа Защиты
50;5;20;6;70;0.0%
50;5;20;8;35;Победа Защиты
50;5;20;8;35;Победа Атаки intactness=1.0
50;5;20;8;35;Победа Защиты
50;5;20;8;35;Победа Атаки intactness=1.0
50;5;20;8;35;Победа Защиты
50;5;20;8;35;40.0%
50;5;20;8;40;Победа Защиты
50;5;20;8;40;Победа Защиты
50;5;20;8;40;Победа Защиты
50;5;20;8;40;Победа Защиты
50;5;20;8;40;Победа Защиты
50;5;20;8;40;0.0%
50;5;20;8;45;Победа Защиты
50;5;20;8;45;Победа Атаки intactness=1.0
50;5;20;8;45;Победа Защиты
50;5;20;8;45;Победа Защиты
50;5;20;8;45;Победа Защиты
50;5;20;8;45;20.0%
50;5;20;8;50;Победа Защиты
50;5;20;8;50;Победа Атаки intactness=1.0
50;5;20;8;50;Победа Защиты
50;5;20;8;50;Победа Защиты
50;5;20;8;50;Победа Защиты
50;5;20;8;50;20.0%
50;5;20;8;55;Победа Защиты
50;5;20;8;55;Победа Защиты
50;5;20;8;55;Победа Атаки intactness=1.0
50;5;20;8;55;Победа Защиты
50;5;20;8;55;Победа Атаки intactness=1.0
50;5;20;8;55;40.0%
50;5;20;8;60;Победа Защиты
50;5;20;8;60;Победа Защиты
50;5;20;8;60;Победа Атаки intactness=1.0
50;5;20;8;60;Победа Защиты
50;5;20;8;60;Победа Атаки intactness=1.0
50;5;20;8;60;40.0%
50;5;20;8;65;Победа Атаки intactness=1.0
50;5;20;8;65;Победа Атаки intactness=1.0
50;5;20;8;65;Победа Атаки intactness=1.0
50;5;20;8;65;Победа Защиты
50;5;20;8;65;Победа Защиты
50;5;20;8;65;60.0%
50;5;20;8;70;Победа Защиты
50;5;20;8;70;Победа Защиты
50;5;20;8;70;Победа Атаки intactness=1.0
50;5;20;8;70;Победа Атаки intactness=1.0
50;5;20;8;70;Победа Защиты
50;5;20;8;70;40.0%
50;5;20;10;35;Победа Атаки intactness=0.9113034072471606
50;5;20;10;35;Победа Защиты
50;5;20;10;35;Победа Атаки intactness=1.0
50;5;20;10;35;Победа Атаки intactness=0.9071980963712076
50;5;20;10;35;Победа Защиты
50;5;20;10;35;60.0%
50;5;20;10;40;Победа Атаки intactness=1.0
50;5;20;10;40;Победа Защиты
50;5;20;10;40;Победа Защиты
50;5;20;10;40;Победа Защиты
50;5;20;10;40;Победа Защиты
50;5;20;10;40;20.0%
50;5;20;10;45;Победа Защиты
50;5;20;10;45;Победа Защиты
50;5;20;10;45;Победа Защиты
50;5;20;10;45;Победа Атаки intactness=0.9071980963712076
50;5;20;10;45;Победа Защиты
50;5;20;10;45;20.0%
50;5;20;10;50;Победа Защиты
50;5;20;10;50;Победа Защиты
50;5;20;10;50;Победа Атаки intactness=1.0
50;5;20;10;50;Победа Атаки intactness=1.0
50;5;20;10;50;Победа Атаки intactness=1.0
50;5;20;10;50;60.0%
50;5;20;10;55;Победа Защиты
50;5;20;10;55;Победа Защиты
50;5;20;10;55;Победа Защиты
50;5;20;10;55;Победа Атаки intactness=0.9071980963712076
50;5;20;10;55;Победа Атаки intactness=1.0
50;5;20;10;55;40.0%
50;5;20;10;60;Победа Защиты
50;5;20;10;60;Победа Защиты
50;5;20;10;60;Победа Защиты
50;5;20;10;60;Победа Атаки intactness=0.909297052154195
50;5;20;10;60;Победа Атаки intactness=1.0
50;5;20;10;60;40.0%
50;5;20;10;65;Победа Атаки intactness=1.0
50;5;20;10;65;Победа Атаки intactness=0.909297052154195
50;5;20;10;65;Победа Атаки intactness=1.0
50;5;20;10;65;Победа Защиты
50;5;20;10;65;Победа Защиты
50;5;20;10;65;60.0%
50;5;20;10;70;Победа Защиты
50;5;20;10;70;Победа Атаки intactness=1.0
50;5;20;10;70;Победа Атаки intactness=1.0
50;5;20;10;70;Победа Защиты
50;5;20;10;70;Победа Защиты
50;5;20;10;70;40.0%
50;5;20;12;35;Победа Атаки intactness=0.909297052154195
50;5;20;12;35;Победа Атаки intactness=1.0
50;5;20;12;35;Победа Атаки intactness=1.0
50;5;20;12;35;Победа Атаки intactness=0.8643664485425342
50;5;20;12;35;Победа Атаки intactness=0.9026955950032873
50;5;20;12;35;100.0%
50;5;20;12;40;Победа Атаки intactness=0.909297052154195
50;5;20;12;40;Победа Атаки intactness=1.0
50;5;20;12;40;Победа Защиты
50;5;20;12;40;Победа Атаки intactness=1.0
50;5;20;12;40;Победа Защиты
50;5;20;12;40;60.0%
50;5;20;12;45;Победа Атаки intactness=1.0
50;5;20;12;45;Победа Атаки intactness=0.8509861212563915
50;5;20;12;45;Победа Атаки intactness=1.0
50;5;20;12;45;Победа Атаки intactness=0.905
50;5;20;12;45;Победа Атаки intactness=1.0
50;5;20;12;45;100.0%
50;5;20;12;50;Победа Защиты
50;5;20;12;50;Победа Атаки intactness=1.0
50;5;20;12;50;Победа Защиты
50;5;20;12;50;Победа Атаки intactness=1.0
50;5;20;12;50;Победа Атаки intactness=1.0
50;5;20;12;50;60.0%
50;5;20;12;55;Победа Защиты
50;5;20;12;55;Победа Атаки intactness=0.9002770083102493
50;5;20;12;55;Победа Атаки intactness=1.0
50;5;20;12;55;Победа Атаки intactness=0.9002770083102493
50;5;20;12;55;Победа Атаки intactness=0.9002770083102493
50;5;20;12;55;80.0%
50;5;20;12;60;Победа Защиты
50;5;20;12;60;Победа Атаки intactness=0.9002770083102493
50;5;20;12;60;Победа Атаки intactness=1.0
50;5;20;12;60;Победа Атаки intactness=0.9026955950032873
50;5;20;12;60;Победа Атаки intactness=1.0
50;5;20;12;60;80.0%
50;5;20;12;65;Победа Атаки intactness=1.0
50;5;20;12;65;Победа Атаки intactness=1.0
50;5;20;12;65;Победа Атаки intactness=1.0
50;5;20;12;65;Победа Атаки intactness=0.9002770083102493
50;5;20;12;65;Победа Атаки intactness=0.9071980963712076
50;5;20;12;65;100.0%
50;5;20;12;70;Победа Атаки intactness=0.8579881656804733
50;5;20;12;70;Победа Атаки intactness=1.0
50;5;20;12;70;Победа Атаки intactness=0.909297052154195
50;5;20;12;70;Победа Атаки intactness=1.0
50;5;20;12;70;Победа Защиты
50;5;20;12;70;80.0%
50;5;20;14;35;Победа Атаки intactness=0.9071980963712076
50;5;20;14;35;Победа Атаки intactness=1.0
50;5;20;14;35;Победа Атаки intactness=1.0
50;5;20;14;35;Победа Атаки intactness=0.9002770083102493
50;5;20;14;35;Победа Атаки intactness=1.0
50;5;20;14;35;100.0%
50;5;20;14;40;Победа Защиты
50;5;20;14;40;Победа Атаки intactness=1.0
50;5;20;14;40;Победа Атаки intactness=1.0
50;5;20;14;40;Победа Атаки intactness=0.8977355734112491
50;5;20;14;40;Победа Атаки intactness=1.0
50;5;20;14;40;80.0%
50;5;20;14;45;Победа Атаки intactness=0.9002770083102493
50;5;20;14;45;Победа Атаки intactness=1.0
50;5;20;14;45;Победа Атаки intactness=1.0
50;5;20;14;45;Победа Атаки intactness=0.905
50;5;20;14;45;Победа Атаки intactness=0.9026955950032873
50;5;20;14;45;100.0%
50;5;20;14;50;Победа Атаки intactness=1.0
50;5;20;14;50;Победа Атаки intactness=1.0
50;5;20;14;50;Победа Атаки intactness=1.0
50;5;20;14;50;Победа Атаки intactness=1.0
50;5;20;14;50;Победа Атаки intactness=0.9002770083102493
50;5;20;14;50;100.0%
50;5;20;14;55;Победа Атаки intactness=1.0
50;5;20;14;55;Победа Атаки intactness=0.9002770083102493
50;5;20;14;55;Победа Атаки intactness=0.8977355734112491
50;5;20;14;55;Победа Атаки intactness=0.9113034072471606
50;5;20;14;55;Победа Атаки intactness=0.9071980963712076
50;5;20;14;55;100.0%
50;5;20;14;60;Победа Атаки intactness=0.7222222222222222
50;5;20;14;60;Победа Атаки intactness=0.9002770083102493
50;5;20;14;60;Победа Атаки intactness=1.0
50;5;20;14;60;Победа Атаки intactness=0.9113034072471606
50;5;20;14;60;Победа Атаки intactness=1.0
50;5;20;14;60;100.0%
50;5;20;14;65;Победа Атаки intactness=1.0
50;5;20;14;65;Победа Атаки intactness=1.0
50;5;20;14;65;Победа Атаки intactness=1.0
50;5;20;14;65;Победа Атаки intactness=1.0
50;5;20;14;65;Победа Атаки intactness=1.0
50;5;20;14;65;100.0%
50;5;20;14;70;Победа Атаки intactness=1.0
50;5;20;14;70;Победа Атаки intactness=1.0
50;5;20;14;70;Победа Атаки intactness=0.8950617283950617
50;5;20;14;70;Победа Атаки intactness=1.0
50;5;20;14;70;Победа Защиты
50;5;20;14;70;80.0%
50;5;30;0;35;Победа Защиты
50;5;30;0;35;Победа Защиты
50;5;30;0;35;Победа Защиты
50;5;30;0;35;Победа Защиты
50;5;30;0;35;Победа Атаки intactness=0.9185151652331371
50;5;30;0;35;20.0%
50;5;30;0;40;Победа Атаки intactness=1.0
50;5;30;0;40;Победа Защиты
50;5;30;0;40;Победа Защиты
50;5;30;0;40;Победа Защиты
50;5;30;0;40;Победа Защиты
50;5;30;0;40;20.0%
50;5;30;0;45;Победа Атаки intactness=1.0
50;5;30;0;45;Победа Защиты
50;5;30;0;45;Победа Защиты
50;5;30;0;45;Победа Защиты
50;5;30;0;45;Победа Защиты
50;5;30;0;45;20.0%
50;5;30;0;50;Победа Защиты
50;5;30;0;50;Победа Защиты
50;5;30;0;50;Победа Защиты
50;5;30;0;50;Победа Защиты
50;5;30;0;50;Победа Защиты
50;5;30;0;50;0.0%
50;5;30;0;55;Победа Защиты
50;5;30;0;55;Победа Защиты
50;5;30;0;55;Победа Защиты
50;5;30;0;55;Победа Защиты
50;5;30;0;55;Победа Защиты
50;5;30;0;55;0.0%
50;5;30;0;60;Победа Защиты
50;5;30;0;60;Победа Защиты
50;5;30;0;60;Победа Атаки intactness=1.0
50;5;30;0;60;Победа Защиты
50;5;30;0;60;Победа Защиты
50;5;30;0;60;20.0%
50;5;30;0;65;Победа Защиты
50;5;30;0;65;Победа Защиты
50;5;30;0;65;Победа Защиты
50;5;30;0;65;Победа Защиты
50;5;30;0;65;Победа Защиты
50;5;30;0;65;0.0%
50;5;30;0;70;Победа Защиты
50;5;30;0;70;Победа Защиты
50;5;30;0;70;Победа Защиты
50;5;30;0;70;Победа Защиты
50;5;30;0;70;Победа Защиты
50;5;30;0;70;0.0%
50;5;30;2;35;Победа Защиты
50;5;30;2;35;Победа Атаки intactness=1.0
50;5;30;2;35;Победа Защиты
50;5;30;2;35;Победа Защиты
50;5;30;2;35;Победа Атаки intactness=0.9201388888888888
50;5;30;2;35;40.0%
50;5;30;2;40;Победа Защиты
50;5;30;2;40;Победа Атаки intactness=1.0
50;5;30;2;40;Победа Защиты
50;5;30;2;40;Победа Защиты
50;5;30;2;40;Победа Защиты
50;5;30;2;40;20.0%
50;5;30;2;45;Победа Защиты
50;5;30;2;45;Победа Защиты
50;5;30;2;45;Победа Защиты
50;5;30;2;45;Победа Атаки intactness=1.0
50;5;30;2;45;Победа Защиты
50;5;30;2;45;20.0%
50;5;30;2;50;Победа Защиты
50;5;30;2;50;Победа Защиты
50;5;30;2;50;Победа Защиты
50;5;30;2;50;Победа Защиты
50;5;30;2;50;Победа Защиты
50;5;30;2;50;0.0%
50;5;30;2;55;Победа Защиты
50;5;30;2;55;Победа Защиты
50;5;30;2;55;Победа Защиты
50;5;30;2;55;Победа Защиты
50;5;30;2;55;Победа Защиты
50;5;30;2;55;0.0%
50;5;30;2;60;Победа Защиты
50;5;30;2;60;Победа Атаки intactness=1.0
50;5;30;2;60;Победа Защиты
50;5;30;2;60;Победа Защиты
50;5;30;2;60;Победа Защиты
50;5;30;2;60;20.0%
50;5;30;2;65;Победа Защиты
50;5;30;2;65;Победа Защиты
50;5;30;2;65;Победа Защиты
50;5;30;2;65;Победа Защиты
50;5;30;2;65;Победа Защиты
50;5;30;2;65;0.0%
50;5;30;2;70;Победа Защиты
50;5;30;2;70;Победа Защиты
50;5;30;2;70;Победа Защиты
50;5;30;2;70;Победа Атаки intactness=1.0
50;5;30;2;70;Победа Защиты
50;5;30;2;70;20.0%
50;5;30;4;35;Победа Атаки intactness=0.768888888888889
50;5;30;4;35;Победа Атаки intactness=0.9132231404958677
50;5;30;4;35;Победа Атаки intactness=1.0
50;5;30;4;35;Победа Атаки intactness=1.0
50;5;30;4;35;Победа Атаки intactness=1.0
50;5;30;4;35;100.0%
50;5;30;4;40;Победа Защиты
50;5;30;4;40;Победа Защиты
50;5;30;4;40;Победа Атаки intactness=0.9168241965973535
50;5;30;4;40;Победа Защиты
50;5;30;4;40;Победа Защиты
50;5;30;4;40;20.0%
50;5;30;4;45;Победа Защиты
50;5;30;4;45;Победа Защиты
50;5;30;4;45;Победа Защиты
50;5;30;4;45;Победа Защиты
50;5;30;4;45;Победа Атаки intactness=1.0
50;5;30;4;45;20.0%
50;5;30;4;50;Победа Защиты
50;5;30;4;50;Победа Защиты
50;5;30;4;50;Победа Защиты
50;5;30;4;50;Победа Защиты
50;5;30;4;50;Победа Защиты
50;5;30;4;50;0.0%
50;5;30;4;55;Победа Защиты
50;5;30;4;55;Победа Атаки intactness=0.9168241965973535
50;5;30;4;55;Победа Защиты
50;5;30;4;55;Победа Защиты
50;5;30;4;55;Победа Защиты
50;5;30;4;55;20.0%
50;5;30;4;60;Победа Защиты
50;5;30;4;60;Победа Защиты
50;5;30;4;60;Победа Защиты
50;5;30;4;60;Победа Защиты
50;5;30;4;60;Победа Защиты
50;5;30;4;60;0.0%
50;5;30;4;65;Победа Защиты
50;5;30;4;65;Победа Защиты
50;5;30;4;65;Победа Атаки intactness=1.0
50;5;30;4;65;Победа Защиты
50;5;30;4;65;Победа Защиты
50;5;30;4;65;20.0%
50;5;30;4;70;Победа Защиты
50;5;30;4;70;Победа Защиты
50;5;30;4;70;Победа Защиты
50;5;30;4;70;Победа Защиты
50;5;30;4;70;Победа Защиты
50;5;30;4;70;0.0%
50;5;30;6;35;Победа Атаки intactness=0.9113034072471606
50;5;30;6;35;Победа Атаки intactness=0.9132231404958677
50;5;30;6;35;Победа Атаки intactness=1.0
50;5;30;6;35;Победа Защиты
50;5;30;6;35;Победа Защиты
50;5;30;6;35;60.0%
50;5;30;6;40;Победа Защиты
50;5;30;6;40;Победа Защиты
50;5;30;6;40;Победа Защиты
50;5;30;6;40;Победа Атаки intactness=0.9132231404958677
50;5;30;6;40;Победа Защиты
50;5;30;6;40;20.0%
50;5;30;6;45;Победа Защиты
50;5;30;6;45;Победа Защиты
50;5;30;6;45;Победа Защиты
50;5;30;6;45;Победа Защиты
50;5;30;6;45;Победа Защиты
50;5;30;6;45;0.0%
50;5;30;6;50;Победа Атаки intactness=1.0
50;5;30;6;50;Победа Атаки intactness=1.0
50;5;30;6;50;Победа Защиты
50;5;30;6;50;Победа Защиты
50;5;30;6;50;Победа Защиты
50;5;30;6;50;40.0%
50;5;30;6;55;Победа Защиты
50;5;30;6;55;Победа Атаки intactness=1.0
50;5;30;6;55;Победа Защиты
50;5;30;6;55;Победа Атаки intactness=1.0
50;5;30;6;55;Победа Защиты
50;5;30;6;55;40.0%
50;5;30;6;60;Победа Защиты
50;5;30;6;60;Победа Защиты
50;5;30;6;60;Победа Защиты
50;5;30;6;60;Победа Атаки intactness=1.0
50;5;30;6;60;Победа Атаки intactness=1.0
50;5;30;6;60;40.0%
50;5;30;6;65;Победа Защиты
50;5;30;6;65;Победа Защиты
50;5;30;6;65;Победа Защиты
50;5;30;6;65;Победа Защиты
50;5;30;6;65;Победа Защиты
50;5;30;6;65;0.0%
50;5;30;6;70;Победа Атаки intactness=1.0
50;5;30;6;70;Победа Защиты
50;5;30;6;70;Победа Защиты
50;5;30;6;70;Победа Защиты
50;5;30;6;70;Победа Атаки intactness=1.0
50;5;30;6;70;40.0%
50;5;30;8;35;Победа Атаки intactness=0.953514739229025
50;5;30;8;35;Победа Атаки intactness=0.5408163265306123
50;5;30;8;35;Победа Атаки intactness=1.0
50;5;30;8;35;Победа Защиты
50;5;30;8;35;Победа Атаки intactness=1.0
50;5;30;8;35;80.0%
50;5;30;8;40;Победа Защиты
50;5;30;8;40;Победа Атаки intactness=1.0
50;5;30;8;40;Победа Атаки intactness=1.0
50;5;30;8;40;Победа Атаки intactness=1.0
50;5;30;8;40;Победа Атаки intactness=0.5669244497323023
50;5;30;8;40;80.0%
50;5;30;8;45;Победа Атаки intactness=1.0
50;5;30;8;45;Победа Атаки intactness=1.0
50;5;30;8;45;Победа Защиты
50;5;30;8;45;Победа Атаки intactness=1.0
50;5;30;8;45;Победа Защиты
50;5;30;8;45;60.0%
50;5;30;8;50;Победа Атаки intactness=1.0
50;5;30;8;50;Победа Защиты
50;5;30;8;50;Победа Атаки intactness=0.9071980963712076
50;5;30;8;50;Победа Атаки intactness=1.0
50;5;30;8;50;Победа Атаки intactness=1.0
50;5;30;8;50;80.0%
50;5;30;8;55;Победа Защиты
50;5;30;8;55;Победа Защиты
50;5;30;8;55;Победа Атаки intactness=0.909297052154195
50;5;30;8;55;Победа Атаки intactness=1.0
50;5;30;8;55;Победа Атаки intactness=1.0
50;5;30;8;55;60.0%
50;5;30;8;60;Победа Атаки intactness=1.0
50;5;30;8;60;Победа Защиты
50;5;30;8;60;Победа Защиты
50;5;30;8;60;Победа Защиты
50;5;30;8;60;Победа Атаки intactness=1.0
50;5;30;8;60;40.0%
50;5;30;8;65;Победа Защиты
50;5;30;8;65;Победа Атаки intactness=1.0
50;5;30;8;65;Победа Атаки intactness=1.0
50;5;30;8;65;Победа Защиты
50;5;30;8;65;Победа Защиты
50;5;30;8;65;40.0%
50;5;30;8;70;Победа Атаки intactness=1.0
50;5;30;8;70;Победа Защиты
50;5;30;8;70;Победа Защиты
50;5;30;8;70;Победа Атаки intactness=1.0
50;5;30;8;70;Победа Защиты
50;5;30;8;70;40.0%
50;5;30;10;35;Победа Атаки intactness=0.905
50;5;30;10;35;Победа Атаки intactness=1.0
50;5;30;10;35;Победа Атаки intactness=0.9500328731097962
50;5;30;10;35;Победа Атаки intactness=1.0
50;5;30;10;35;Победа Атаки intactness=0.9132231404958677
50;5;30;10;35;100.0%
50;5;30;10;40;Победа Атаки intactness=1.0
50;5;30;10;40;Победа Атаки intactness=0.905
50;5;30;10;40;Победа Атаки intactness=1.0
50;5;30;10;40;Победа Атаки intactness=1.0
50;5;30;10;40;Победа Атаки intactness=0.9071980963712076
50;5;30;10;40;100.0%
50;5;30;10;45;Победа Защиты
50;5;30;10;45;Победа Атаки intactness=0.86125
50;5;30;10;45;Победа Атаки intactness=1.0
50;5;30;10;45;Победа Атаки intactness=0.905
50;5;30;10;45;Победа Атаки intactness=1.0
50;5;30;10;45;80.0%
50;5;30;10;50;Победа Атаки intactness=0.909297052154195
50;5;30;10;50;Победа Защиты
50;5;30;10;50;Победа Атаки intactness=1.0
50;5;30;10;50;Победа Атаки intactness=1.0
50;5;30;10;50;Победа Атаки intactness=1.0
50;5;30;10;50;80.0%
50;5;30;10;55;Победа Защиты
50;5;30;10;55;Победа Атаки intactness=1.0
50;5;30;10;55;Победа Атаки intactness=1.0
50;5;30;10;55;Победа Атаки intactness=1.0
50;5;30;10;55;Победа Атаки intactness=1.0
50;5;30;10;55;80.0%
50;5;30;10;60;Победа Защиты
50;5;30;10;60;Победа Защиты
50;5;30;10;60;Победа Атаки intactness=1.0
50;5;30;10;60;Победа Защиты
50;5;30;10;60;Победа Защиты
50;5;30;10;60;20.0%
50;5;30;10;65;Победа Атаки intactness=1.0
50;5;30;10;65;Победа Атаки intactness=1.0
50;5;30;10;65;Победа Защиты
50;5;30;10;65;Победа Атаки intactness=1.0
50;5;30;10;65;Победа Защиты
50;5;30;10;65;60.0%
50;5;30;10;70;Победа Атаки intactness=1.0
50;5;30;10;70;Победа Атаки intactness=1.0
50;5;30;10;70;Победа Атаки intactness=1.0
50;5;30;10;70;Победа Атаки intactness=1.0
50;5;30;10;70;Победа Защиты
50;5;30;10;70;80.0%
50;5;30;12;35;Победа Атаки intactness=0.9071980963712076
50;5;30;12;35;Победа Атаки intactness=1.0
50;5;30;12;35;Победа Атаки intactness=0.8977355734112491
50;5;30;12;35;Победа Атаки intactness=1.0
50;5;30;12;35;Победа Атаки intactness=1.0
50;5;30;12;35;100.0%
50;5;30;12;40;Победа Атаки intactness=0.5015432098765432
50;5;30;12;40;Победа Атаки intactness=1.0
50;5;30;12;40;Победа Атаки intactness=1.0
50;5;30;12;40;Победа Атаки intactness=1.0
50;5;30;12;40;Победа Атаки intactness=0.9002770083102493
50;5;30;12;40;100.0%
50;5;30;12;45;Победа Атаки intactness=1.0
50;5;30;12;45;Победа Атаки intactness=1.0
50;5;30;12;45;Победа Атаки intactness=0.8545706371191135
50;5;30;12;45;Победа Атаки intactness=0.9002770083102493
50;5;30;12;45;Победа Атаки intactness=0.9002770083102493
50;5;30;12;45;100.0%
50;5;30;12;50;Победа Атаки intactness=0.9026955950032873
50;5;30;12;50;Победа Атаки intactness=1.0
